828.85059	15244	
828.87103	15220	
828.89148	15241	
828.91193	15188	
828.93237	15209	
828.95282	15239	
828.97327	15232	
828.99365	15223	
829.0141	15188	
829.03455	15249	
829.05499	15190	
829.07544	15227	
829.09589	15234	
829.11633	15230	
829.13678	15223	
829.15723	15237	
829.17767	15226	
829.19806	15240	
829.21851	15186	
829.23895	15254	
829.2594	15256	
829.27985	15253	
829.30029	15245	
829.32068	15280	
829.34113	15279	
829.36157	15285	
829.38202	15301	
829.4024	15291	
829.42285	15294	
829.4433	15301	
829.46375	15323	
829.48413	15272	
829.50458	15293	
829.52502	15314	
829.54541	15312	
829.56586	15290	
829.5863	15364	
829.60669	15329	
829.62714	15306	
829.64758	15259	
829.66797	15305	
829.68842	15290	
829.70886	15306	
829.72925	15281	
829.74969	15311	
829.77008	15290	
829.79053	15335	
829.81097	15302	
829.83136	15303	
829.85181	15305	
829.87219	15300	
829.89264	15291	
829.91302	15301	
829.93347	15296	
829.95386	15318	
829.9743	15296	
829.99469	15295	
830.01514	15332	
830.03552	15307	
830.05597	15292	
830.07635	15284	
830.09674	15280	
830.11719	15331	
830.13757	15325	
830.15802	15317	
830.17841	15330	
830.19885	15330	
830.21924	15364	
830.23962	15285	
830.26007	15313	
830.28046	15304	
830.30084	15293	
830.32129	15322	
830.34167	15305	
830.36206	15302	
830.38251	15339	
830.40289	15292	
830.42328	15280	
830.44366	15332	
830.46411	15337	
830.4845	15297	
830.50488	15343	
830.52527	15324	
830.54572	15315	
830.5661	15341	
830.58649	15291	
830.60687	15280	
830.62726	15247	
830.64771	15264	
830.66809	15210	
830.68848	15232	
830.70886	15212	
830.72925	15250	
830.74963	15223	
830.77008	15208	
830.79047	15258	
830.81085	15227	
830.83124	15224	
830.85162	15216	
830.87201	15209	
830.8924	15257	
830.91278	15223	
830.93317	15226	
830.95355	15251	
830.97394	15246	
830.99432	15216	
831.01471	15212	
831.0351	15236	
831.05548	15267	
831.07587	15193	
831.09625	15197	
831.11664	15214	
831.13702	15234	
831.15741	15273	
831.1778	15237	
831.19818	15240	
831.21857	15220	
831.23895	15229	
831.25934	15191	
831.27972	15233	
831.30005	15210	
831.32043	15248	
831.34082	15208	
831.36121	15206	
831.38159	15202	
831.40198	15208	
831.4223	15265	
831.44269	15153	
831.46307	15223	
831.48346	15221	
831.50385	15207	
831.52417	15217	
831.54456	15207	
831.56494	15200	
831.58533	15235	
831.60565	15248	
831.62604	15247	
831.64642	15234	
831.66681	15224	
831.68713	15218	
831.70752	15181	
831.72791	15196	
831.74823	15211	
831.76862	15230	
831.789	15225	
831.80933	15246	
831.82971	15223	
831.85004	15245	
831.87042	15223	
831.89081	15242	
831.91113	15212	
831.93152	15231	
831.95184	15226	
831.97223	15228	
831.99261	15192	
832.01294	15256	
832.03333	15238	
832.05365	15217	
832.07404	15217	
832.09436	15215	
832.11475	15258	
832.13507	15241	
832.15546	15241	
832.17578	15234	
832.19617	15234	
832.21649	15202	
832.23682	15231	
832.2572	15210	
832.27753	15252	
832.29791	15204	
832.31824	15238	
832.33856	15257	
832.35895	15226	
832.37927	15234	
832.39966	15222	
832.41998	15258	
832.44031	15241	
832.46069	15245	
832.48102	15184	
832.50134	15220	
832.52173	15225	
832.54205	15238	
832.56238	15203	
832.5827	15210	
832.60309	15221	
832.62341	15262	
832.64374	15247	
832.66406	15200	
832.68445	15255	
832.70477	15276	
832.7251	15269	
832.74542	15203	
832.76575	15234	
832.78613	15229	
832.80646	15213	
832.82678	15219	
832.84711	15210	
832.86743	15229	
832.88776	15221	
832.90814	15221	
832.92847	15252	
832.94879	15243	
832.96912	15211	
832.98944	15236	
833.00977	15228	
833.03009	15249	
833.05042	15269	
833.07074	15216	
833.09106	15263	
833.11139	15204	
833.13171	15219	
833.15204	15224	
833.17236	15252	
833.19269	15264	
833.21301	15226	
833.23334	15227	
833.25366	15218	
833.27399	15273	
833.29431	15229	
833.31464	15219	
833.33496	15198	
833.35529	15207	
833.37561	15258	
833.39594	15235	
833.41626	15234	
833.43652	15228	
833.45685	15215	
833.47717	15234	
833.4975	15231	
833.51782	15308	
833.53815	15230	
833.55841	15220	
833.57874	15216	
833.59906	15223	
833.61938	15223	
833.63971	15231	
833.65997	15232	
833.6803	15207	
833.70062	15227	
833.72095	15235	
833.74121	15241	
833.76154	15225	
833.78186	15249	
833.80212	15233	
833.82245	15217	
833.84277	15212	
833.8631	15210	
833.88336	15196	
833.90369	15251	
833.92395	15269	
833.94427	15221	
833.9646	15247	
833.98486	15240	
834.00519	15245	
834.02551	15237	
834.04578	15224	
834.0661	15215	
834.08636	15224	
834.10669	15241	
834.12695	15237	
834.14728	15215	
834.16754	15235	
834.18787	15224	
834.20813	15249	
834.22845	15233	
834.24872	15195	
834.26904	15243	
834.28931	15220	
834.30963	15245	
834.3299	15234	
834.35022	15243	
834.37048	15238	
834.39081	15252	
834.41107	15236	
834.43134	15200	
834.45166	15213	
834.47192	15216	
834.49225	15198	
834.51251	15259	
834.53278	15193	
834.5531	15251	
834.57336	15209	
834.59363	15207	
834.61395	15214	
834.63422	15246	
834.65448	15231	
834.6748	15217	
834.69507	15227	
834.71533	15218	
834.7356	15228	
834.75592	15223	
834.77618	15225	
834.79645	15254	
834.81671	15229	
834.83698	15223	
834.8573	15255	
834.87756	15239	
834.89783	15214	
834.91809	15258	
834.93835	15219	
834.95868	15253	
834.97894	15283	
834.99921	15201	
835.01947	15247	
835.03973	15216	
835.06	15235	
835.08026	15212	
835.10052	15215	
835.12079	15237	
835.14105	15216	
835.16138	15182	
835.18164	15229	
835.2019	15247	
835.22217	15197	
835.24243	15229	
835.2627	15220	
835.28296	15241	
835.30322	15212	
835.32349	15252	
835.34375	15225	
835.36401	15246	
835.38422	15217	
835.40448	15264	
835.42474	15269	
835.44501	15231	
835.46527	15274	
835.48553	15221	
835.5058	15260	
835.52606	15238	
835.54633	15219	
835.56659	15249	
835.58679	15241	
835.60706	15232	
835.62732	15201	
835.64758	15244	
835.66785	15210	
835.68811	15226	
835.70831	15210	
835.72858	15241	
835.74884	15231	
835.7691	15244	
835.78931	15241	
835.80957	15214	
835.82983	15270	
835.8501	15226	
835.8703	15243	
835.89056	15210	
835.91083	15271	
835.93103	15273	
835.95129	15236	
835.97156	15234	
835.99176	15214	
836.01202	15293	
836.03229	15234	
836.05249	15266	
836.07275	15358	
836.09302	15221	
836.11322	15234	
836.13348	15236	
836.15369	15211	
836.17395	15237	
836.19415	15232	
836.21442	15215	
836.23468	15199	
836.25488	15212	
836.27515	15261	
836.29535	15258	
836.31561	15234	
836.33582	15221	
836.35608	15260	
836.37628	15216	
836.39648	15244	
836.41675	15259	
836.43695	15229	
836.45721	15273	
836.47742	15245	
836.49768	15273	
836.51788	15281	
836.53809	15233	
836.55835	15248	
836.57855	15234	
836.59882	15248	
836.61902	15220	
836.63922	15246	
836.65948	15287	
836.67969	15251	
836.69989	15252	
836.72015	15242	
836.74036	15217	
836.76056	15236	
836.78076	15211	
836.80103	15260	
836.82123	15242	
836.84143	15251	
836.86163	15261	
836.8819	15271	
836.9021	15252	
836.9223	15305	
836.9425	15263	
836.96271	15328	
836.98297	15255	
837.00317	15313	
837.02338	15353	
837.04358	15479	
837.06378	15629	
837.08398	15704	
837.10425	15693	
837.12445	15752	
837.14465	15757	
837.16486	15759	
837.18506	15774	
837.20526	15807	
837.22546	15759	
837.24567	15813	
837.26587	15757	
837.28607	15824	
837.30627	15734	
837.32648	15791	
837.34668	15778	
837.36688	15778	
837.38708	15799	
837.40729	15758	
837.42749	15737	
837.44769	15752	
837.4679	15732	
837.4881	15726	
837.5083	15763	
837.5285	15782	
837.54871	15763	
837.56891	15772	
837.58911	15762	
837.60925	15738	
837.62946	15736	
837.64966	15770	
837.66986	15782	
837.69006	15793	
837.71027	15777	
837.73041	15794	
837.75061	15754	
837.77081	15775	
837.79102	15801	
837.81122	15744	
837.83136	15746	
837.85156	15825	
837.87177	15823	
837.89197	15781	
837.91211	15732	
837.93231	15793	
837.95251	15774	
837.97266	15800	
837.99286	15780	
838.01306	15742	
838.03326	15774	
838.05341	15825	
838.07361	15801	
838.09375	15800	
838.11395	15781	
838.13416	15792	
838.1543	15853	
838.1745	15802	
838.1947	15827	
838.21484	15804	
838.23505	15753	
838.25519	15766	
838.27539	15754	
838.29553	15752	
838.31573	15672	
838.33588	15505	
838.35608	15471	
838.37622	15396	
838.39642	15304	
838.41656	15270	
838.43677	15279	
838.45691	15255	
838.47711	15246	
838.49725	15266	
838.51746	15248	
838.5376	15228	
838.5578	15225	
838.57794	15226	
838.59808	15244	
838.61829	15248	
838.63843	15225	
838.65857	15261	
838.67877	15257	
838.69891	15237	
838.71906	15257	
838.73926	15218	
838.7594	15238	
838.77954	15218	
838.79974	15245	
838.81989	15256	
838.84003	15242	
838.86023	15261	
838.88037	15229	
838.90051	15233	
838.92065	15245	
838.94086	15269	
838.961	15260	
838.98114	15287	
839.00128	15271	
839.02142	15236	
839.04163	15258	
839.06177	15247	
839.08191	15259	
839.10205	15228	
839.12219	15272	
839.14233	15246	
839.16248	15223	
839.18262	15250	
839.20282	15260	
839.22296	15225	
839.2431	15208	
839.26324	15292	
839.28339	15281	
839.30353	15205	
839.32367	15256	
839.34381	15266	
839.36395	15231	
839.38409	15265	
839.40424	15214	
839.42438	15240	
839.44452	15233	
839.46466	15237	
839.4848	15215	
839.50494	15248	
839.52509	15257	
839.54523	15243	
839.56537	15233	
839.58551	15242	
839.60559	15263	
839.62573	15241	
839.64587	15236	
839.66602	15243	
839.68616	15274	
839.7063	15263	
839.72644	15287	
839.74658	15243	
839.76666	15267	
839.7868	15267	
839.80695	15243	
839.82709	15262	
839.84723	15233	
839.86731	15249	
839.88745	15242	
839.90759	15285	
839.92773	15257	
839.94781	15225	
839.96796	15258	
839.9881	15279	
840.00818	15236	
840.02832	15246	
840.04846	15246	
840.0686	15294	
840.08868	15281	
840.10883	15259	
840.12891	15248	
840.14905	15263	
840.16919	15243	
840.18927	15275	
840.20941	15264	
840.22955	15236	
840.24963	15245	
840.26978	15271	
840.28986	15278	
840.31	15277	
840.33008	15297	
840.35022	15250	
840.3703	15260	
840.39044	15253	
840.41052	15396	
840.43066	15252	
840.45074	15264	
840.47089	15270	
840.49097	15280	
840.51111	15249	
840.53119	15259	
840.55133	15248	
840.57141	15290	
840.59155	15230	
840.61163	15228	
840.63171	15260	
840.65186	15279	
840.67194	15243	
840.69202	15239	
840.71216	15245	
840.73224	15254	
840.75238	15241	
840.77246	15259	
840.79254	15241	
840.81262	15244	
840.83276	15253	
840.85284	15187	
840.87292	15264	
840.89307	15210	
840.91315	15231	
840.93323	15232	
840.95331	15221	
840.97345	15216	
840.99353	15233	
841.01361	15234	
841.03369	15214	
841.05377	15261	
841.07391	15222	
841.09399	15204	
841.11407	15269	
841.13416	15286	
841.15424	15274	
841.17432	15300	
841.1944	15293	
841.21454	15298	
841.23462	15302	
841.2547	15307	
841.27478	15296	
841.29486	15336	
841.31494	15345	
841.33502	15325	
841.3551	15329	
841.37518	15284	
841.39526	15317	
841.41534	15273	
841.43542	15317	
841.45551	15299	
841.47559	15312	
841.49567	15288	
841.51575	15278	
841.53583	15311	
841.55591	15285	
841.57599	15304	
841.59607	15315	
841.61615	15340	
841.63617	15298	
841.65625	15306	
841.67633	15302	
841.69641	15301	
841.71649	15291	
841.73657	15336	
841.75665	15297	
841.77667	15292	
841.79675	15309	
841.81683	15338	
841.83691	15311	
841.85699	15298	
841.87701	15322	
