891.60358	77867	
891.65198	77431	
891.70038	77338	
891.74878	77015	
891.79712	76514	
891.84552	76244	
891.89386	75818	
891.94226	76255	
891.99066	76087	
892.039	75417	
892.0874	75030	
892.13574	74747	
892.18414	75117	
892.23254	75142	
892.28088	75203	
892.32928	75356	
892.37762	75347	
892.42603	74648	
892.47437	74225	
892.52271	74440	
892.57111	74704	
892.61945	74592	
892.66785	74892	
892.71619	75357	
892.76459	75738	
892.81293	76956	
892.86127	77012	
892.90967	76775	
892.95801	77367	
893.00635	77624	
893.05475	77425	
893.10309	76959	
893.15143	77275	
893.19983	77418	
893.24817	76831	
893.29651	76818	
893.34485	76657	
893.39325	76823	
893.44159	76637	
893.48993	76743	
893.53827	76449	
893.58661	77079	
893.63501	77281	
893.68335	77040	
893.73169	76763	
893.78003	76764	
893.82837	76584	
893.87671	75916	
893.92505	75888	
893.97339	76328	
894.02173	77074	
894.07013	77240	
894.11847	77213	
894.16681	77072	
894.21515	77423	
894.26349	77179	
894.31183	77569	
894.36017	77492	
894.40851	78201	
894.45679	78181	
894.50513	77998	
894.55347	77588	
894.60181	77781	
894.65015	77967	
894.69849	77908	
894.74683	77358	
894.79517	77627	
894.84351	77637	
894.89178	77915	
894.94012	77588	
894.98846	77283	
895.0368	77183	
895.08514	77453	
895.13342	76926	
895.18176	76232	
895.2301	75690	
895.27844	75567	
895.32672	75427	
895.37506	74711	
895.4234	75014	
895.47168	75472	
895.52002	75113	
895.56836	74569	
895.61664	74734	
895.66498	74457	
895.71332	75021	
895.7616	74123	
895.80994	73960	
895.85822	74325	
895.90656	74383	
895.95483	74126	
896.00317	74123	
896.05145	74399	
896.09979	75147	
896.14813	75287	
896.19641	74902	
896.24469	74894	
896.29303	74900	
896.34131	75152	
896.38965	74746	
896.43793	74595	
896.48627	74408	
896.53455	74877	
896.58282	74844	
896.63116	74496	
896.67944	74639	
896.72772	75081	
896.77606	74418	
896.82434	73447	
896.87262	73609	
896.92096	73066	
896.96924	73043	
897.01752	72995	
897.0658	72496	
897.11414	72299	
897.16241	72599	
897.21069	72654	
897.25897	71702	
897.30725	72162	
897.35559	72284	
897.40387	71956	
897.45215	71586	
897.50043	71194	
897.54871	71427	
897.59698	71617	
897.64526	71452	
897.69354	71302	
897.74188	71158	
897.79016	71872	
897.83844	72175	
897.88672	71711	
897.935	71834	
897.98328	71952	
898.03156	71884	
898.07983	71580	
898.12811	71413	
898.17633	71472	
898.22461	71352	
898.27289	70928	
898.32117	70622	
898.36945	70980	
898.41772	71503	
898.466	72114	
898.51428	71888	
898.56256	72190	
898.61078	71472	
898.65906	71332	
898.70734	70918	
898.75562	70383	
898.80389	70015	
898.85211	69675	
898.90039	69380	
898.94867	68570	
898.99695	68435	
899.04517	69194	
899.09344	69387	
899.14172	69569	
899.18994	69442	
899.23822	70164	
899.2865	70330	
899.33472	70387	
899.383	70792	
899.43121	71240	
899.47949	71408	
899.52777	71266	
899.57599	71315	
899.62427	71584	
899.67249	71709	
899.72076	72156	
899.76898	72047	
899.81726	71726	
899.86548	72095	
899.91376	72215	
899.96198	71918	
900.01025	71591	
900.05847	71595	
900.10675	71864	
900.15497	71556	
900.20319	70694	
900.25146	70659	
900.29968	72128	
900.3479	72106	
900.39618	71352	
900.4444	70747	
900.49261	70528	
900.54089	70554	
900.58911	70143	
900.63733	69713	
900.68561	69521	
900.73383	69931	
900.78204	69531	
900.83026	69419	
900.87848	69028	
900.92676	69730	
900.97498	69776	
901.02319	69252	
901.07141	69573	
901.11963	69821	
901.16785	70566	
901.21613	71232	
901.26434	70673	
901.31256	70852	
901.36078	70901	
901.409	71722	
901.45721	71527	
901.50543	71224	
901.55365	71626	
901.60187	71074	
901.65009	70612	
901.6983	69708	
901.74652	69548	
901.79474	69437	
901.84296	68916	
901.89117	68602	
901.93939	68183	
901.98761	68319	
902.03583	68896	
902.08398	68893	
902.1322	68826	
902.18042	68748	
902.22864	68923	
902.27686	68729	
902.32507	68766	
902.37323	68710	
902.42145	69184	
902.46967	68847	
902.51788	68562	
902.56604	67597	
902.61426	67936	
902.66248	68688	
902.71069	68583	
902.75885	68222	
902.80707	68424	
902.85529	68839	
902.90344	68946	
902.95166	69052	
902.99988	69148	
903.04803	69183	
903.09625	68783	
903.14441	68309	
903.19263	68137	
903.24078	68653	
903.289	68557	
903.33722	68296	
903.38538	67855	
903.43359	67657	
903.48175	67480	
903.52991	67082	
903.57812	66934	
903.62628	66103	
903.6745	66319	
903.72266	66293	
903.77087	66301	
903.81903	66199	
903.86719	66787	
903.91541	67630	
903.96356	68047	
904.01178	67865	
904.05994	67994	
904.10809	68303	
904.15625	68568	
904.20447	68245	
904.25262	67873	
904.30078	67697	
904.349	67452	
904.39716	67076	
904.44531	67080	
904.49347	67126	
904.54163	67645	
904.58984	67526	
904.638	67434	
904.68616	66961	
904.73431	67753	
904.78247	68135	
904.83063	67604	
904.87878	67931	
904.92694	67210	
904.97516	67320	
905.02332	67118	
905.07147	66699	
905.11963	66860	
905.16779	66825	
905.21594	66114	
905.2641	65737	
905.31226	65211	
905.36041	65164	
905.40857	65249	
905.45673	64370	
905.50488	64199	
905.55298	64274	
905.60114	64253	
905.64929	64233	
905.69745	63965	
905.74561	64224	
905.79376	64280	
905.84192	64261	
905.89001	64248	
905.93817	64253	
905.98633	64815	
906.03448	64989	
906.08264	65648	
906.13074	65383	
906.17889	65071	
906.22705	65496	
906.27515	65704	
906.3233	65673	
906.37146	65245	
906.41962	65346	
906.46771	65411	
906.51587	64969	
906.56396	63990	
906.61212	63778	
906.66028	64297	
906.70837	64229	
906.75653	63513	
906.80463	63602	
906.85278	63847	
906.90094	63954	
906.94904	64260	
906.99719	64254	
907.04529	64619	
907.09344	65018	
907.14154	65321	
907.18964	64808	
907.23779	65009	
907.28589	64771	
907.33405	64746	
907.38214	64261	
907.4303	64131	
907.47839	63880	
907.52649	64224	
907.57465	64204	
907.62274	64083	
907.67084	63826	
907.71899	63719	
907.76709	63378	
907.81519	63510	
907.86328	62915	
907.91144	62769	
907.95953	63023	
908.00763	62871	
908.05573	62315	
908.10382	62125	
908.15198	62440	
908.20007	62661	
908.24817	61952	
908.29626	61599	
908.34436	61512	
908.39246	61290	
908.44055	61659	
908.48871	61434	
908.5368	60979	
908.5849	61593	
908.633	61799	
908.68109	61319	
908.72919	61101	
908.77728	61064	
908.82538	61545	
908.87347	61551	
908.92157	61157	
908.96967	61479	
909.01776	61618	
909.06586	61913	
909.11389	61837	
909.16199	61567	
909.21008	61136	
909.25818	61695	
909.30627	61629	
909.35437	61386	
909.40247	61009	
909.4505	60999	
909.4986	61253	
909.54669	60894	
909.59479	60544	
909.64288	60461	
909.69092	60569	
909.73901	60465	
909.78711	60126	
909.83514	60023	
909.88324	60478	
909.93134	60141	
909.97943	60217	
910.02747	60591	
910.07556	60360	
910.1236	60274	
910.17169	59733	
910.21979	59789	
910.26782	59977	
910.31592	59927	
910.36395	60593	
910.41205	60350	
910.46008	60746	
910.50818	60622	
910.55621	60788	
910.60431	60744	
910.65234	60539	
910.70044	60285	
910.74847	60851	
910.79657	60351	
910.8446	60517	
910.8927	60487	
910.94073	60524	
910.98877	60320	
911.03687	59857	
911.0849	59427	
911.13293	58632	
911.18103	58827	
911.22906	58543	
911.2771	58228	
911.3252	58034	
911.37323	58438	
911.42126	58870	
911.4693	58583	
911.5174	58565	
911.56543	58745	
911.61346	59560	
911.6615	59199	
911.70953	58939	
911.75757	59113	
911.80566	58855	
911.8537	59324	
911.90173	58662	
911.94977	58554	
911.9978	58507	
912.04584	58671	
912.09387	58488	
912.14191	58326	
912.18994	58285	
912.23798	58404	
912.28601	58264	
912.33405	58330	
912.38208	58316	
912.43011	58127	
912.47815	58461	
912.52618	58223	
912.57422	57885	
912.62225	57404	
912.67029	57430	
912.71832	57489	
912.76636	57019	
912.81433	57419	
912.86237	57494	
912.9104	57645	
912.95844	57585	
913.00647	57219	
913.0545	57028	
913.10248	57175	
913.15051	57082	
913.19855	56912	
913.24658	56687	
913.29456	56699	
913.34259	56862	
913.39062	56809	
