Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
786,57.51808167,786,1.182900071,786,5.178794861,786,15.71565723,786,4.180520058,
784,57.52944183,784,1.168495178,784,4.92155695,784,15.21600151,784,4.163452148,
782,58.40570831,782,1.166151047,782,4.772895336,782,14.8724947,782,4.172784328,
780,57.80771255,780,1.161291957,780,4.563165188,780,14.37254143,780,4.077624798,
778,58.2658577,778,1.131353855,778,4.399632454,778,13.95478535,778,3.946028948,
776,57.13360977,776,1.12940526,776,4.170456886,776,13.44917679,776,3.596129179,
774,57.21885681,774,1.11064887,774,3.983059168,774,13.00138378,774,3.447991133,
772,56.27076721,772,1.102542639,772,3.766433477,772,12.52628517,772,3.265418053,
770,56.64765167,770,1.096427083,770,3.5984478,770,12.15529728,770,3.372710228,
768,56.42187119,768,1.071406007,768,3.434387207,768,11.72706223,768,3.282208681,
766,56.91109467,766,1.048909545,766,3.298664808,766,11.37252045,766,3.190831184,
764,56.65493774,764,1.03901279,764,3.144070625,764,10.94678593,764,3.168414831,
762,56.41769791,762,1.014688849,762,3.018512726,762,10.53910923,762,3.062931776,
760,55.28816605,760,1.00149405,760,2.875593185,760,10.13250637,760,2.973074436,
758,54.9732399,758,0.9743232131,758,2.724107742,758,9.786771774,758,2.847457409,
756,54.20447159,756,0.9471725821,756,2.593739033,756,9.428918839,756,2.753648758,
754,54.26211548,754,0.9464119673,754,2.470707417,754,9.132968903,754,2.745494843,
752,53.95238495,752,0.9137375355,752,2.382385254,752,8.802096367,752,2.782816887,
750,53.96770096,750,0.9162810445,750,2.279439688,750,8.527477264,750,2.763448,
748,53.59495926,748,0.894079566,748,2.19032979,748,8.219986916,748,2.691222429,
746,52.67494202,746,0.8841827512,746,2.102361917,746,7.948616028,746,2.584165812,
744,52.0039978,744,0.8606866002,744,2.010271549,744,7.697891235,744,2.463685751,
742,51.09300613,742,0.8494406939,742,1.933689833,742,7.440036774,742,2.36920023,
740,50.62619019,740,0.8275224566,740,1.865255833,740,7.223293781,740,2.327497482,
738,50.3743782,738,0.8184325099,738,1.810767531,738,7.03395462,738,2.32764101,
736,50.28618622,736,0.8141337037,736,1.758713961,736,6.839513779,736,2.317584753,
734,50.24065399,734,0.7893131375,734,1.71525836,734,6.637449741,734,2.305570126,
732,49.95261002,732,0.7824356556,732,1.668067455,732,6.480761528,732,2.237652302,
730,49.26461792,730,0.7699047923,730,1.638442636,730,6.303044319,730,2.136767149,
728,48.61759567,728,0.7670020461,728,1.573947787,728,6.136712074,728,2.0008111,
726,48.18943787,726,0.7423020601,726,1.530053616,726,5.998084545,726,1.991348863,
724,47.87207413,724,0.7161978483,724,1.473137736,724,5.851045132,724,1.971672297,
722,47.75265884,722,0.7054534554,722,1.453166366,722,5.740795135,722,1.923991919,
720,47.88009262,720,0.6930531859,720,1.426618814,720,5.622639179,720,1.975427151,
718,47.68669128,718,0.6726982594,718,1.399907708,718,5.492647171,718,1.958079457,
716,46.93504333,716,0.6586114168,716,1.376697779,716,5.34935236,716,1.828395367,
714,46.29911041,714,0.6493756175,714,1.35581708,714,5.208479404,714,1.76237154,
712,45.60719299,712,0.6417630911,712,1.340289831,712,5.079452991,712,1.642460346,
710,44.73258972,710,0.6246132851,710,1.326029539,710,4.928489208,710,1.617563844,
708,44.17999268,708,0.6211405396,708,1.318555832,708,4.773243904,708,1.591605306,
706,44.07870483,706,0.6040486693,706,1.311539054,706,4.64483881,706,1.634619355,
704,44.23564529,704,0.5911570787,704,1.323650002,704,4.480012894,704,1.68968606,
702,43.96284103,702,0.5833641887,702,1.330129385,702,4.343537807,702,1.622734547,
700,43.18623352,700,0.5788524151,700,1.339271069,700,4.163197994,700,1.52515018,
698,42.54127884,698,0.5696389079,698,1.360698104,698,4.000355721,698,1.485162735,
696,42.39017868,696,0.5612725616,696,1.385775805,696,3.844233274,696,1.462151051,
694,42.56273651,694,0.5551280975,694,1.417934418,694,3.703089714,694,1.450487733,
692,42.86205292,692,0.5504610538,692,1.459273577,692,3.544763088,692,1.453703284,
690,43.26851654,690,0.5465208888,690,1.504409909,690,3.392011404,690,1.466254711,
688,43.73136139,688,0.529609561,688,1.557630301,688,3.23712182,688,1.466211081,
686,43.95787048,686,0.5382121801,686,1.614638925,686,3.111125231,686,1.475830793,
684,44.0721283,684,0.5422964692,684,1.691370845,684,2.993304014,684,1.422272921,
682,44.18829727,682,0.5363673568,682,1.758581638,682,2.873406649,682,1.372604966,
680,44.31983948,680,0.5301642418,680,1.834969997,680,2.754570246,680,1.373077035,
678,44.61165619,678,0.528906405,678,1.921422005,678,2.628785133,678,1.354607582,
676,44.9656601,676,0.5262343287,676,2.006780863,676,2.521753788,676,1.380466342,
674,45.26924133,674,0.5165892839,674,2.08453846,674,2.402396917,674,1.376023293,
672,45.42551041,672,0.5130184293,672,2.157672882,672,2.310210466,672,1.402964711,
