Hole,,MnPS3,,CrPS4,,NiPS3,,FePS3,,
1398,38.2728653,1398,20.8249855,1398,17.53637505,1398,31.05452728,1398,22.84882355,
1396,38.41781235,1396,20.8776226,1396,17.61774635,1396,31.12894249,1396,22.86447716,
1394,38.48047638,1394,21.0455265,1394,17.73599625,1394,31.62106895,1394,22.88124847,
1392,38.57614517,1392,21.17578316,1392,17.84700775,1392,32.0387764,1392,22.84489632,
1390,38.7830925,1390,21.42401695,1390,18.05275917,1390,32.65693665,1390,22.92918968,
1388,38.65819931,1388,21.53519249,1388,18.221138,1388,32.92396927,1388,22.84618187,
1386,38.68074799,1386,21.62378883,1386,18.28629303,1386,33.2045517,1386,22.72091866,
1384,38.78302765,1384,21.73757935,1384,18.47600365,1384,33.45988083,1384,22.74440002,
1382,38.93677902,1382,21.87195206,1382,18.63615227,1382,33.71888733,1382,22.77766037,
1380,39.03961945,1380,22.09173775,1380,18.81686211,1380,34.32743073,1380,22.79687119,
1378,39.13028717,1378,22.27413559,1378,18.95196533,1378,34.81699753,1378,22.76525497,
1376,39.12994003,1376,22.34363365,1376,18.99776077,1376,35.00917435,1376,22.68302155,
1374,39.05476761,1374,22.305336,1374,18.99326515,1374,34.83829498,1374,22.56522369,
1372,39.15265274,1372,22.24938583,1372,19.04106903,1372,34.61957169,1372,22.6014061,
1370,39.33554459,1370,22.39972878,1370,19.21735764,1370,34.89318085,1370,22.76499176,
1368,39.34452057,1368,22.5914917,1368,19.52873421,1368,35.47902679,1368,22.76891708,
1366,39.42630005,1366,22.9324646,1366,19.75812149,1366,36.25366211,1366,22.68313408,
1364,39.47155762,1364,23.0683651,1364,19.8496151,1364,36.66333008,1364,22.56555748,
1362,39.41723251,1362,23.03968811,1362,19.74607468,1362,36.70394897,1362,22.40604973,
1360,39.35624695,1360,22.93027115,1360,19.6348896,1360,36.43336868,1360,22.28447151,
1358,39.2429924,1358,22.61999321,1358,19.41086388,1358,35.72779465,1358,22.23486328,
1356,38.93946457,1356,21.99084282,1356,18.74916077,1356,34.15287018,1356,22.19828033,
1354,38.69842148,1354,21.41361427,1354,18.21590042,1354,32.69887924,1354,22.10639,
1352,38.59560013,1352,20.88520432,1352,17.66299629,1352,31.3852005,1352,22.07126427,
1350,38.49097824,1350,20.44470024,1350,17.24208641,1350,30.0817318,1350,22.07027626,
1348,38.35914612,1348,20.15966797,1348,16.97472572,1348,29.05422401,1348,22.00701141,
1346,38.26610565,1346,19.98685074,1346,16.828125,1346,28.13942146,1346,22.01773453,
1344,38.23702621,1344,19.9158268,1344,16.76016235,1344,27.44676208,1344,22.07891464,
1342,38.21593857,1342,19.89460564,1342,16.71768188,1342,27.06713295,1342,22.12580299,
1340,38.27163696,1340,19.86770821,1340,16.6668663,1340,26.84324646,1340,22.12491035,
1338,38.27735901,1338,19.83249855,1338,16.63807678,1338,26.68826294,1338,22.11694527,
1336,38.27601242,1336,19.77791786,1336,16.62217331,1336,26.55887985,1336,22.0747261,
1334,38.25133896,1334,19.75747108,1334,16.62778473,1334,26.41785812,1334,22.01955986,
1332,38.18996048,1332,19.75865364,1332,16.64919662,1332,26.23829842,1332,22.00125313,
1330,38.16573715,1330,19.81214714,1330,16.64161491,1330,26.07131386,1330,22.00120163,
1328,38.18656921,1328,19.85044479,1328,16.63775826,1328,26.01805115,1328,22.02267265,
1326,38.25719833,1326,19.86651611,1326,16.60774422,1326,25.97429466,1326,22.01075745,
1324,38.2838707,1324,19.86100388,1324,16.58970642,1324,25.95143318,1324,21.99152184,
1322,38.28791046,1322,19.82656097,1322,16.59179688,1322,25.94031143,1322,21.95682716,
1320,38.2866745,1320,19.82834244,1320,16.62382889,1320,25.87778282,1320,21.91543388,
1318,38.24310684,1318,19.83716965,1318,16.67656708,1318,25.80822945,1318,21.9014492,
1316,38.24375916,1316,19.90886116,1316,16.70771599,1316,25.80155182,1316,21.91511726,
1314,38.2971611,1314,19.96739578,1314,16.75126076,1314,25.98623276,1314,21.96428299,
1312,38.41162491,1312,20.03266907,1312,16.77799988,1312,26.19834518,1312,21.97762299,
1310,38.46656799,1310,20.10593414,1310,16.79866219,1310,26.42996216,1310,21.9529705,
1308,38.46756744,1308,20.14273643,1308,16.81614304,1308,26.69348717,1308,21.90062141,
1306,38.42140579,1306,20.15480423,1306,16.79920769,1306,26.7017746,1306,21.77921104,
1304,38.35294724,1304,20.14989281,1304,16.80408859,1304,26.76558876,1304,21.70749283,
1302,38.32425308,1302,20.12585068,1302,16.78745651,1302,26.64865494,1302,21.6619873,
1300,38.3272934,1300,20.11153793,1300,16.77393532,1300,26.65984917,1300,21.66758919,
1298,38.38177109,1298,20.09254265,1298,16.75198936,1298,26.69704056,1298,21.65044212,
1296,38.41593933,1296,20.10625076,1296,16.72764778,1296,26.73789597,1296,21.62896156,
1294,38.43665314,1294,20.12979317,1294,16.71243095,1294,26.82978249,1294,21.5937252,
1292,38.438694,1292,20.14995956,1292,16.70767021,1292,26.788517,1292,21.53807259,
1290,38.38486099,1290,20.15478897,1290,16.71219063,1290,26.74690437,1290,21.51735878,
1288,38.36684418,1288,20.14705467,1288,16.71308708,1288,26.63995361,1288,21.51874352,
1286,38.380867,1286,20.16719818,1286,16.71735382,1286,26.67262268,1286,21.54236984,
1284,38.43684006,1284,20.18721008,1284,16.72827148,1284,26.75021553,1284,21.54642677,
1282,38.47818756,1282,20.22249603,1282,16.73462868,1282,26.89114189,1282,21.52557564,
1280,38.50285339,1280,20.24528313,1280,16.72495842,1280,27.06336403,1280,21.49621582,
1278,38.49213791,1278,20.24319839,1278,16.7258091,1278,27.11294556,1278,21.44172287,
1276,38.44341278,1276,20.2594471,1276,16.76286507,1276,27.25608444,1276,21.41646957,
1274,38.43159485,1274,20.29805946,1274,16.80246353,1274,27.2666893,1274,21.42508698,
1272,38.44364166,1272,20.32945633,1272,16.8393631,1272,27.38633156,1272,21.44606781,
1270,38.48773575,1270,20.38765335,1270,16.87759781,1270,27.5698719,1270,21.4448204,
1268,38.53046417,1268,20.428339,1268,16.93337059,1268,27.7687645,1268,21.43555641,
1266,38.56829834,1266,20.46836662,1266,16.97723198,1266,28.0935936,1266,21.41755104,
1264,38.5809021,1264,20.49310303,1264,17.01514816,1264,28.25567627,1264,21.35799026,
1262,38.55646133,1262,20.5304451,1262,17.06502724,1262,28.42690277,1262,21.33878708,
1260,38.55355835,1260,20.59041786,1260,17.12507439,1260,28.47835922,1260,21.33950806,
1258,38.56775284,1258,20.64684486,1258,17.19290924,1258,28.59480667,1258,21.37115669,
1256,38.60443878,1256,20.70110703,1256,17.25407982,1256,28.82417107,1256,21.38581276,
1254,38.67497253,1254,20.81335831,1254,17.38319588,1254,29.15903091,1254,21.37475204,
1252,38.71406555,1252,20.9343605,1252,17.44675446,1252,29.58558846,1252,21.37495041,
1250,38.74582291,1250,21.04174423,1250,17.50778389,1250,29.80493927,1250,21.32631302,
1248,38.76183701,1248,21.11678505,1248,17.54673004,1248,30.03380966,1248,21.31181526,
1246,38.7814064,1246,21.18642426,1246,17.63154411,1246,30.06781578,1246,21.31778526,
1244,38.82939148,1244,21.24879837,1244,17.75065613,1244,30.28783798,1244,21.36176682,
1242,38.87098694,1242,21.3474102,1242,17.85573959,1242,30.53048897,1242,21.38212013,
1240,38.97491837,1240,21.54143906,1240,18.08091927,1240,31.00168037,1240,21.38212585,
1238,39.0585556,1238,21.80473709,1238,18.21948814,1238,31.61257744,1238,21.38542747,
1236,39.12369156,1236,22.01094437,1236,18.35496521,1236,31.9769001,1236,21.34078026,
1234,39.2082901,1234,22.15755653,1234,18.43850327,1234,32.3667717,1234,21.3366909,
1232,39.26517868,1232,22.23062897,1232,18.58083344,1232,32.4141655,1232,21.34327698,
1230,39.36360168,1230,22.3843689,1230,18.8300209,1230,32.86724854,1230,21.38416672,
1228,39.46106339,1228,22.6764431,1228,19.12773323,1228,33.40346527,1228,21.41168213,
1226,39.58217239,1226,22.97470474,1226,19.51153755,1226,33.95976257,1226,21.40210915,
1224,39.72380066,1224,23.40398026,1224,19.81139374,1224,34.74891663,1224,21.39785385,
1222,39.84601212,1222,23.71442223,1222,20.06868935,1222,35.29868317,1222,21.34303093,
1220,40.05996704,1220,24.09213257,1220,20.33316422,1220,35.93853378,1220,21.32155418,
1218,40.21612549,1218,24.37320137,1218,20.66283607,1218,36.26971436,1218,21.31070137,
1216,40.37528229,1216,24.63321495,1216,21.08533859,1216,36.70860672,1216,21.32694054,
1214,40.55201721,1214,25.12773895,1214,21.58327866,1214,37.38068771,1214,21.35502243,
1212,40.7296524,1212,25.57761002,1212,22.20579338,1212,37.93647766,1212,21.34397697,
1210,40.94426346,1210,26.14548874,1210,22.63109589,1210,38.61889648,1210,21.34906769,
1208,41.16627121,1208,26.65410423,1208,23.02152443,1208,39.05036163,1208,21.31825829,
1206,41.38508606,1206,26.92937279,1206,23.16680717,1206,39.38851547,1206,21.30754089,
1204,41.66498947,1204,27.36029625,1204,23.60323715,1204,39.6888504,1204,21.32743835,
1202,41.85284424,1202,27.61354065,1202,24.10528564,1202,39.98567581,1202,21.38054276,
1200,42.0541954,1200,28.0639801,1200,24.63112259,1200,40.37435913,1200,21.44564247,
1198,38.07050323,1198,19.9611454,1198,16.42794037,1198,26.0345459,1198,21.07637787,
1196,37.86364746,1196,19.62874603,1196,16.12690163,1196,24.49482155,1196,21.0869751,
1194,37.83416748,1194,19.55382156,1194,16.02195168,1194,23.96685791,1194,21.09287262,
1192,37.82524109,1192,19.5100708,1192,15.96375084,1192,23.78838539,1192,21.10419846,
1190,37.83050537,1190,19.44192696,1190,15.94037151,1190,23.73847198,1190,21.09277916,
1188,37.808918,1188,19.42055893,1188,15.94266129,1188,23.6205101,1188,21.06897163,
1186,37.73370743,1186,19.42396355,1186,15.96137428,1186,23.50552368,1186,21.07155609,
1184,37.7168045,1184,19.48083878,1184,15.95236969,1184,23.36230278,1184,21.09208107,
1182,37.71321869,1182,19.4865799,1182,15.94119644,1182,23.32024193,1182,21.1437397,
1180,37.7604332,1180,19.46719933,1180,15.91003132,1180,23.30309105,1180,21.16228294,
1178,37.78316498,1178,19.44999886,1178,15.87144852,1178,23.31669998,1178,21.17784119,
1176,37.79455566,1176,19.42157364,1176,15.86322975,1176,23.36788177,1176,21.17993927,
1174,37.78808594,1174,19.41586876,1174,15.88535118,1174,23.32396889,1174,21.15240288,
1172,37.73255539,1172,19.40524483,1172,15.9188242,1172,23.28119469,1172,21.15790176,
1170,37.71067429,1170,19.43975258,1170,15.92746067,1170,23.19220924,1170,21.18354797,
1168,37.7191658,1168,19.45705795,1168,15.93673229,1168,23.18581581,1168,21.24598694,
1166,37.76005936,1166,19.48624802,1166,15.91252804,1166,23.19247246,1166,21.27438164,
1164,37.79000854,1164,19.48244667,1164,15.87607384,1164,23.21385956,1164,21.29676247,
1162,37.80696106,1162,19.43096924,1162,15.86987782,1162,23.29281807,1162,21.30273056,
1160,37.80293274,1160,19.39795876,1160,15.88623047,1160,23.26540756,1160,21.28800011,
1158,37.74683762,1158,19.41264153,1158,15.91476917,1158,23.24470329,1158,21.2888546,
1156,37.7311554,1156,19.4762764,1156,15.91907692,1156,23.17477417,1156,21.32322121,
1154,37.72822952,1154,19.52045059,1154,15.91656494,1154,23.18250465,1154,21.39157677,
1152,37.77749634,1152,19.51734924,1152,15.90665913,1152,23.30163383,1152,21.41792107,
1150,37.82896423,1150,19.51403999,1150,15.86703396,1150,23.38862801,1150,21.4446106,
1148,37.84146881,1148,19.46929359,1148,15.85087585,1148,23.50726891,1148,21.4365921,
1146,37.82791138,1146,19.48102951,1146,15.85319901,1146,23.50834465,1146,21.41583443,
1144,37.79653931,1144,19.4926548,1144,15.89547062,1144,23.52012825,1144,21.43157005,
1142,37.80495453,1142,19.53960419,1142,15.91996956,1142,23.46627808,1142,21.47789574,
1140,37.77427292,1140,19.56217194,1140,15.92617035,1140,23.46892929,1140,21.54286385,
1138,37.8032608,1138,19.56180763,1138,15.90305519,1138,23.46493149,1138,21.55433083,
1136,37.8707962,1136,19.5726223,1136,15.87712955,1136,23.57150078,1136,21.59658623,
1134,37.89619446,1134,19.54696655,1134,15.90437031,1134,23.76299858,1134,21.62211037,
1132,37.89642715,1132,19.54773331,1132,15.93624306,1132,23.80187607,1132,21.6049633,
1130,37.85337067,1130,19.57094002,1130,15.99119282,1130,23.85370445,1130,21.61377144,
1128,37.7946167,1128,19.61624336,1128,16.02550507,1128,23.81137276,1128,21.62503815,
1126,37.81319809,1126,19.62757301,1126,16.038517,1126,23.82248116,1126,21.67149544,
1124,37.86009216,1124,19.60881424,1124,16.06833267,1124,23.91829109,1124,21.72142792,
1122,37.91461563,1122,19.60243988,1122,16.06123352,1122,24.03615189,1122,21.75106621,
1120,37.90685654,1120,19.58451653,1120,16.06464577,1120,24.21854973,1120,21.74151611,
1118,37.90918732,1118,19.5839653,1118,16.0759449,1118,24.25794411,1118,21.7224884,
1116,37.88608932,1116,19.58452988,1116,16.10518074,1116,24.29386711,1116,21.72155952,
1114,37.8109436,1114,19.57655716,1114,16.12835503,1114,24.23387146,1114,21.75018692,
1112,37.83703613,1112,19.5850296,1112,16.14103699,1112,24.23550797,1112,21.81558418,
1110,37.84332657,1110,19.61523056,1110,16.14834023,1110,24.31306458,1110,21.87319565,
1108,37.89803314,1108,19.61455917,1108,16.12872124,1108,24.42132759,1108,21.89888,
1106,37.92169189,1106,19.61133575,1106,16.13329887,1106,24.64343643,1106,21.91917801,
1104,37.90918732,1104,19.62338448,1104,16.14509964,1104,24.742239,1104,21.9058075,
1102,37.90493774,1102,19.62220764,1102,16.16732407,1102,24.80260468,1102,21.91179466,
1100,37.85404205,1100,19.61858559,1100,16.19770432,1100,24.79530716,1100,21.93845367,
1098,37.86633301,1098,19.63916397,1098,16.22434044,1098,24.90165138,1098,22.00358391,
1096,37.89726639,1096,19.6858654,1096,16.24280548,1096,25.04922104,1096,22.06148148,
1094,37.96120453,1094,19.73904419,1094,16.25621986,1094,25.23056793,1094,22.09070015,
1092,37.97770309,1092,19.77707291,1092,16.2819767,1092,25.51989174,1092,22.12110138,
1090,38.00174713,1090,19.78118515,1090,16.31157112,1090,25.69158363,1090,22.09866142,
1088,37.98857117,1088,19.77217102,1088,16.34703636,1088,25.814291,1088,22.09758759,
1086,37.9495163,1086,19.81581688,1086,16.39764786,1086,25.86323547,1086,22.12910843,
1084,37.95701981,1084,19.88308907,1084,16.44008255,1084,25.93326187,1084,22.17438889,
1082,37.97590637,1082,19.94028473,1082,16.46507454,1082,26.09019661,1082,22.24004364,
1080,38.03990173,1080,20.01964951,1080,16.52091217,1080,26.40636063,1080,22.26688957,
1078,38.08020401,1078,20.05962944,1078,16.55238342,1078,26.79112244,1078,22.29432869,
1076,38.10975266,1076,20.10692215,1076,16.58976936,1076,27.08286095,1076,22.28759384,
1074,38.11332703,1074,20.15097427,1074,16.60819626,1074,27.28258705,1074,22.28455353,
1072,38.09626007,1072,20.2229538,1072,16.66282272,1072,27.44920349,1072,22.31328201,
1070,38.12108612,1070,20.29890633,1070,16.71808243,1070,27.54616165,1070,22.35608482,
1068,38.14595795,1068,20.37345886,1068,16.76820946,1068,27.81821823,1068,22.42484283,
1066,38.24925232,1066,20.49042511,1066,16.91234207,1066,28.25854492,1066,22.4523983,
1064,38.27569962,1064,20.60942078,1064,16.98532677,1064,28.78277969,1064,22.47827911,
1062,38.34289169,1062,20.74085426,1062,17.06866264,1062,29.22531128,1062,22.47101593,
1060,38.36162567,1060,20.88401794,1060,17.13464355,1060,29.57901573,1060,22.46154976,
1058,38.38116074,1058,20.96694374,1058,17.21721458,1058,29.77142715,1058,22.48523331,
1056,38.42437363,1056,21.05383873,1056,17.3485527,1056,29.99351311,1056,22.52288055,
1054,38.50788498,1054,21.24559593,1054,17.53759003,1054,30.56844139,1054,22.59442711,
1052,38.61293793,1052,21.41039085,1052,17.79451561,1052,31.11281776,1052,22.62075424,
1050,38.69435501,1050,21.71489334,1050,17.99990082,1050,31.93439484,1050,22.64087868,
1048,38.80532837,1048,21.96277618,1048,18.14332008,1048,32.52379227,1048,22.63181686,
1046,38.91003418,1046,22.21750832,1046,18.34050941,1046,33.22025681,1046,22.62277222,
1044,39.03262329,1044,22.42711258,1044,18.52914238,1044,33.68012238,1044,22.64040756,
1042,39.11066818,1042,22.58803177,1042,18.78110886,1042,33.98404694,1042,22.67638206,
1040,39.23938751,1040,22.87090111,1040,19.04596329,1040,34.59044266,1040,22.74587631,
1038,39.36896133,1038,23.16499329,1038,19.48142052,1038,35.36128235,1038,22.76571083,
1036,39.57402039,1036,23.64639854,1036,19.94468498,1036,36.30112457,1036,22.80214882,
1034,39.75144196,1034,24.15665817,1034,20.33611298,1034,37.14039993,1034,22.79706383,
1032,39.97535706,1032,24.52758598,1032,20.62537575,1032,37.73045349,1032,22.7672596,
1030,40.24720001,1030,25.05836868,1030,21.09751701,1030,38.46346283,1030,22.79813957,
1028,40.48081589,1028,25.394907,1028,21.65258598,1028,38.93589783,1028,22.82866287,
1026,40.70010376,1026,25.92059326,1026,22.24860764,1026,39.62548828,1026,22.89668846,
1024,40.92889023,1024,26.50489426,1024,23.1509037,1024,40.44897461,1024,22.9373951,
1022,41.28820801,1022,27.27213287,1022,24.16669083,1022,41.36862183,1022,22.9664402,
1020,41.629776,1020,28.06450462,1020,24.96138382,1020,42.1293335,1020,22.97905922,
1018,42.11399078,1018,28.83332443,1018,25.95703506,1018,42.92555618,1018,22.98275566,
1016,42.63803482,1016,29.50000191,1016,26.74442291,1016,43.53044128,1016,23.05028343,
1014,43.0437355,1014,29.91527557,1014,27.67437935,1014,43.95113373,1014,23.1691227,
1012,43.66156006,1012,30.73370171,1012,29.00593948,1012,44.68974304,1012,23.46094322,
1010,44.09896088,1010,31.37157822,1010,30.25110054,1010,45.19264984,1010,23.70749474,
1008,44.17570877,1008,31.51804733,1008,30.54775047,1008,45.29719543,1008,23.74837303,
1006,44.19448853,1006,31.59101677,1006,30.49945831,1006,45.31783295,1006,23.70260429,
1004,44.12775421,1004,31.55047989,1004,30.3747921,1004,45.25601196,1004,23.58889389,
1002,44.2532959,1002,31.50198746,1002,30.12940025,1002,45.26456833,1002,23.59648705,
1000,44.21059418,1000,31.33023643,1000,30.1096344,1000,45.21775055,1000,23.64282799,
998,44.13861465,998,31.26958084,998,30.14526749,998,45.26130676,998,23.76126862,
996,44.03041077,996,31.28139877,996,30.30833626,996,45.30086517,996,23.79859734,
994,43.97480392,994,31.33075333,994,30.50371933,994,45.35902023,994,23.78401375,
992,43.95140839,992,31.42011261,992,30.49387932,992,45.44347,992,23.74247551,
990,43.98298645,990,31.37310982,990,30.39909935,990,45.42618942,990,23.6090889,
988,44.05677032,988,31.32854652,988,30.13641167,988,45.44788742,988,23.60323334,
986,44.03061295,986,31.17359543,986,30.10453224,986,45.36891937,986,23.61795807,
984,43.97247314,984,31.09924698,984,30.11891556,984,45.38673019,984,23.73104668,
982,43.82992554,982,31.05974197,982,30.23076057,982,45.38059235,982,23.76210594,
980,43.81612396,980,31.07217026,980,30.39544296,980,45.39573669,980,23.75509453,
978,43.74506378,978,31.16284943,978,30.31671715,978,45.41898727,978,23.7207756,
976,43.77849579,976,31.11670685,976,30.17590904,976,45.35337448,976,23.60505104,
974,43.8614006,974,31.04658508,974,29.86891174,974,45.30712509,974,23.60186768,
972,43.80246353,972,30.84432793,972,29.78479004,972,45.19880295,972,23.62547493,
970,43.76016617,970,30.72286224,970,29.76151085,970,45.13534927,970,23.74104691,
968,43.597435,968,30.69702339,968,29.80544853,968,45.08948517,968,23.78811836,
966,43.52430725,966,30.68123817,966,29.95196342,966,45.05888367,966,23.80176353,
964,43.47582626,964,30.70375252,964,29.88698196,964,45.03298569,964,23.78399277,
962,43.46795273,962,30.65295601,962,29.76475716,962,44.9685936,962,23.67644882,
960,43.58586121,960,30.59371948,960,29.46808243,960,44.94641495,960,23.68551064,
958,43.51837158,958,30.43276024,958,29.42202759,958,44.85986328,958,23.71721649,
956,43.5007019,956,30.32692337,956,29.45982742,956,44.85447311,956,23.83159065,
954,43.37338638,954,30.30642319,954,29.5206852,954,44.83487701,954,23.88443756,
952,43.28737259,952,30.29291344,952,29.72841835,952,44.84746552,952,23.884655,
950,43.24516296,950,30.38518524,950,29.69931602,950,44.85808182,950,23.8427639,
948,43.2493782,948,30.37970924,948,29.61967659,948,44.81074142,948,23.71106148,
946,43.36096573,946,30.31299782,946,29.32942772,946,44.78440857,946,23.68641853,
944,43.33778763,944,30.13466263,944,29.23392677,944,44.64172363,944,23.686903,
942,43.30180359,942,30.03399277,942,29.22465897,942,44.55163956,942,23.76314926,
940,43.13671112,940,30.00242424,940,29.24450111,940,44.45942307,940,23.79911041,
938,42.99062347,938,29.95323563,938,29.40202141,938,44.3441658,938,23.76075363,
936,42.98179626,936,29.98016548,936,29.3216114,936,44.25457764,936,23.72509956,
934,42.93793106,934,29.93135834,934,29.18349838,934,44.12035751,934,23.58277512,
932,43.01773453,932,29.8455658,932,28.86771011,932,44.00460434,932,23.51594353,
930,43.01787186,930,29.71329308,930,28.74215889,930,43.84896088,930,23.52396774,
928,42.9616127,928,29.58961105,928,28.69433403,928,43.7644043,928,23.58508492,
926,42.8310585,926,29.5743885,926,28.67346954,926,43.67176437,926,23.63743973,
924,42.70010757,924,29.59789276,924,28.83676338,924,43.57611084,924,23.58338165,
922,42.694664,922,29.63938713,922,28.76138687,922,43.50144958,922,23.54751015,
920,42.69851685,920,29.61896706,920,28.62663841,920,43.40585327,920,23.39099121,
918,42.76391602,918,29.55953789,918,28.33561897,918,43.28374863,918,23.32470512,
916,42.76673508,916,29.45570946,916,28.19351006,916,43.10823059,916,23.28072357,
914,42.76495743,914,29.34524727,914,28.15605736,914,42.94484329,914,23.31340599,
912,42.62929916,912,29.33989716,912,28.12716103,912,42.83634949,912,23.35189247,
910,42.47916031,910,29.30537796,910,28.3026104,910,42.7100563,910,23.29131126,
908,42.48773956,908,29.36663055,908,28.27962303,908,42.62155151,908,23.21987724,
906,42.48272324,906,29.37651062,906,28.16013336,906,42.50342941,906,23.06682968,
904,42.54154968,904,29.28513336,904,27.9191494,904,42.32141876,904,22.95544434,
902,42.57984924,902,29.18136787,902,27.77349854,902,42.13227463,902,22.89409637,
900,42.54039383,900,29.11525154,900,27.75879478,900,41.96380615,900,22.90839958,
898,42.41708755,898,29.08958435,898,27.7707901,898,41.8122406,898,22.9341259,
896,42.28578186,896,29.05499268,896,27.95046234,896,41.70388412,896,22.8594532,
894,42.28668594,894,29.09473419,894,27.95751381,894,41.60818863,894,22.76406288,
892,42.29308319,892,29.10590172,892,27.89554024,892,41.49187088,892,22.60193062,
890,42.33996582,890,29.0348587,890,27.70907211,890,41.30336761,890,22.43019295,
888,42.42324829,888,28.96273994,888,27.57331657,888,41.12147522,888,22.36493874,
886,42.35734558,886,28.87439156,886,27.56643677,886,40.96383286,886,22.31439972,
884,42.27955627,884,28.84398651,884,27.59821129,884,40.82088852,884,22.32512283,
882,42.15628052,882,28.83544922,882,27.80726624,882,40.70451736,882,22.18841934,
880,42.14551926,880,28.86893845,880,27.84346581,880,40.62443161,880,22.06941223,
878,42.1552124,878,28.89585495,878,27.78198624,878,40.47524261,878,21.83274841,
876,42.21858215,876,28.86068153,876,27.62173653,876,40.31278229,876,21.64005661,
874,42.28482056,874,28.798172,874,27.46542358,874,40.19223022,874,21.48422241,
872,42.24663925,872,28.72321701,872,27.44653511,872,40.01154709,872,21.367939,
870,42.17554092,870,28.71683311,870,27.49687195,870,39.91732788,870,21.31412697,
868,42.05931854,868,28.72899246,868,27.68294144,868,39.80793762,868,21.14339447,
866,42.08412933,866,28.79258347,866,27.72020721,866,39.73252106,866,20.9435215,
864,42.08290863,864,28.8704834,864,27.7084198,864,39.62722778,864,20.70054245,
862,42.11588669,862,28.83018875,862,27.58185959,862,39.45679474,862,20.41579437,
860,42.27118683,860,28.82475471,860,27.38801575,860,39.32243729,860,20.18921661,
858,42.23822021,858,28.73057175,858,27.36947632,858,39.12377548,858,20.04304886,
856,42.17742538,856,28.75966454,856,27.42028236,856,38.99514389,856,19.93400002,
854,42.10645676,854,28.76019478,854,27.59549713,854,38.84214783,854,19.71324348,
852,42.1289711,852,28.83554649,852,27.70132637,852,38.69589996,852,19.45185089,
850,42.15549469,850,28.9416275,850,27.64626122,850,38.47893906,850,19.16518593,
848,42.20285797,848,28.92219925,848,27.39774513,848,38.19438934,848,18.85137367,
846,42.32696915,846,28.94788742,846,27.0889492,846,37.89278412,846,18.55480003,
844,42.30527878,844,28.80127335,844,27.00330353,844,37.57397461,844,18.34404373,
842,42.22986603,842,28.81064415,842,26.97257996,842,37.29073715,842,18.13585281,
840,42.17298508,840,28.80614662,840,27.07906723,840,37.00086212,840,17.88711357,
838,42.16343689,838,28.81351089,838,27.16948128,838,36.6172905,838,17.5978508,
836,42.1792717,836,28.89257431,836,27.13906479,836,36.0800705,836,17.24138451,
834,42.24017715,834,28.84902,834,26.9655323,834,35.52352905,834,16.83313942,
832,42.35100555,832,28.81348419,832,26.69103432,832,34.97578812,832,16.49512863,
830,42.3227272,830,28.63791847,830,26.67269325,830,34.52364731,830,16.24530983,
828,42.28453445,828,28.58529663,828,26.73312187,828,34.11540222,828,16.01880646,
826,42.16239929,826,28.53771973,826,26.91481781,826,33.76423264,826,15.67569542,
824,42.13994217,824,28.47629166,824,27.14445877,824,33.42095566,824,15.34715748,
822,42.14905167,822,28.49329758,822,27.04878807,822,33.03260803,822,14.97560024,
820,42.17303467,820,28.36581421,820,26.90506935,820,32.65248489,820,14.5714674,
818,42.17899323,818,28.23776245,818,26.56433296,818,32.29966354,818,14.27709293,
816,42.15167618,816,28.00217628,816,26.43356323,816,32.1115303,816,13.96543789,
814,42.11540604,814,27.77695274,814,26.28745651,814,32.03704071,814,13.76443958,
812,42.00479126,812,27.66103172,812,26.19580269,812,31.95115662,812,13.51273346,
810,41.90833282,810,27.49897575,810,26.1805439,810,31.79234314,810,13.23769379,
808,41.88146591,808,27.35601425,808,25.84125328,808,31.55657578,808,12.94891548,
806,41.78373337,806,27.15606689,806,25.47145462,806,31.2817421,806,12.61487865,
804,41.88367844,804,26.88546562,804,24.88010216,804,30.99320793,804,12.39373112,
802,41.78294373,802,26.53200912,802,24.57113457,802,30.67462158,802,12.25955105,
800,41.67669296,800,26.26622581,800,24.18872643,800,30.44373703,800,12.09697247,
799,35.81967163,799,16.18646812,799,12.78759098,799,18.53736115,799,11.67845154,
798,35.79053116,798,16.36035538,798,12.69143486,798,18.6441021,798,11.61189938,
797,35.8488121,797,16.24643707,797,12.63380814,797,18.52729988,797,11.56330585,
796,35.961586,796,16.21847153,796,12.51027298,796,18.47974968,796,11.49768353,
795,35.90170288,795,16.31441307,795,12.41712475,795,18.35969925,795,11.39946079,
794,35.93785477,794,16.27936554,794,12.32940197,794,18.26616287,794,11.24836826,
793,35.87047577,793,16.16856575,793,12.35451794,793,18.16761589,793,11.12428761,
792,35.90145874,792,16.09315491,792,12.34014606,792,18.16801453,792,11.03965187,
791,35.90120697,791,16.30950356,791,12.28264332,791,18.21097374,791,11.02556133,
790,35.99201202,790,16.49333763,790,12.21922016,790,18.11662102,790,10.98247623,
789,36.03866196,789,16.34102249,789,12.08055401,789,18.06555367,789,10.91195202,
788,36.07762146,788,16.1396389,788,11.97604752,788,17.92399025,788,10.80391121,
787,36.0540657,787,16.12526703,787,11.9162035,787,17.81728745,787,10.75032234,
786,36.02476883,786,16.31488419,786,11.90714169,786,17.77241898,786,10.6327858,
785,36.01695251,785,16.35693169,785,11.92404079,785,17.88179207,785,10.61366844,
784,36.01037979,784,16.29101372,784,11.84440804,784,17.95746613,784,10.57826996,
