Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
1509,197.2792511,1509,87.76713562,1509,126.3839722,1509,180.6110992,1509,99.63639832,
1508,197.311264,1508,87.89703369,1508,126.3073883,1508,180.6035614,1508,99.32290649,
1507,197.0381165,1507,87.9230957,1507,125.9840164,1507,180.9547729,1507,99.3032074,
1506,196.7784576,1506,87.91119385,1506,125.7580032,1506,181.239624,1506,99.38426971,
1505,196.7695465,1505,87.69830322,1505,125.7326965,1505,181.232666,1505,99.71167755,
1504,196.9454956,1504,87.56257629,1504,125.8939133,1504,181.1473694,1504,99.80370331,
1503,197.302124,1503,87.55729675,1503,126.238205,1503,180.7033386,1503,99.81215668,
1502,197.3239746,1502,87.73713684,1502,126.2460327,1502,180.4369965,1502,99.73612976,
1501,197.3100433,1501,87.88256073,1501,126.1875534,1501,180.3700867,1501,99.43439484,
1500,197.0582886,1500,87.87963104,1500,125.9086838,1500,180.6883392,1500,99.38100433,
1499,196.7650757,1499,87.86676788,1499,125.6670151,1499,180.9894867,1499,99.43495941,
1498,196.7866058,1498,87.65599823,1498,125.6576309,1498,181.0023804,1498,99.76927948,
1497,196.9702606,1497,87.52045441,1497,125.7910767,1497,180.9210968,1497,99.87916565,
1496,197.3282623,1496,87.51251984,1496,126.128479,1496,180.4611359,1496,99.89958954,
1495,197.3592072,1495,87.64034271,1495,126.1208496,1495,180.1405182,1495,99.81483459,
1494,197.3209381,1494,87.7795639,1494,126.0700912,1494,180.1116638,1494,99.49977875,
1493,197.1019135,1493,87.78459167,1493,125.8145828,1493,180.3264923,1493,99.4432373,
1492,196.8252106,1492,87.74750519,1492,125.5248795,1492,180.6503601,1492,99.52198029,
1491,196.8421021,1491,87.58110046,1491,125.520874,1491,180.6821289,1491,99.81761932,
1490,196.9764862,1490,87.41545105,1490,125.6452179,1490,180.6697998,1490,99.95252228,
1489,197.3660583,1489,87.39134979,1489,126.0314789,1489,180.2751465,1489,99.97071838,
1488,197.4670715,1488,87.483078,1488,126.0637436,1488,179.9471741,1488,99.91677856,
1487,197.4407959,1487,87.6342926,1487,126.0096817,1487,179.8735657,1487,99.61309052,
1486,197.1486664,1486,87.60665131,1486,125.7613907,1486,180.0249634,1486,99.4979248,
1485,196.7588806,1485,87.55255127,1485,125.4140854,1485,180.330246,1485,99.52011108,
1484,196.7132874,1484,87.36314392,1484,125.3509369,1484,180.3261566,1484,99.77263641,
1483,196.7901917,1483,87.1803894,1483,125.4454727,1483,180.2845764,1483,99.93743896,
1482,197.1795044,1482,87.18089294,1482,125.8436661,1482,179.9368439,1482,99.94650269,
1481,197.3917084,1481,87.30036926,1481,125.9138718,1481,179.5926208,1481,99.90660858,
1480,197.436203,1480,87.49072266,1480,125.9141769,1480,179.5556488,1480,99.60186768,
1479,197.2503357,1479,87.52036285,1479,125.7048035,1479,179.7665863,1479,99.48339081,
1478,196.8656311,1478,87.4977417,1478,125.3565826,1478,180.1581268,1478,99.5007782,
1477,196.8082123,1477,87.30966187,1477,125.3022308,1477,180.1616821,1477,99.76086426,
1476,196.80896,1476,87.08437347,1476,125.3563995,1476,180.0784607,1476,99.9284668,
1475,197.0827637,1475,87.05977631,1475,125.7244263,1475,179.7810669,1475,99.87658691,
1474,197.1849976,1474,87.1403656,1474,125.8005295,1474,179.3548584,1474,99.7909317,
1473,197.1569061,1473,87.29308319,1473,125.768074,1473,179.2639465,1473,99.43112946,
1472,196.9500122,1472,87.27215576,1472,125.5696869,1472,179.3539276,1472,99.23973083,
1471,196.5039673,1471,87.2234726,1471,125.1768951,1471,179.7104797,1471,99.22859955,
1470,196.3719025,1470,87.04915619,1470,125.0391846,1470,179.6753235,1470,99.36642456,
1469,196.3028107,1469,86.76405334,1469,125.0314865,1469,179.5855255,1469,99.5461731,
1468,196.562439,1468,86.66971588,1468,125.3263092,1468,179.2218475,1468,99.51444244,
1467,196.6157837,1467,86.6672287,1467,125.3656006,1467,178.6777802,1467,99.43777466,
1466,196.5808563,1466,86.81754303,1466,125.300766,1466,178.4980927,1466,99.09783173,
1465,196.45961,1465,86.82310486,1465,125.1687317,1465,178.5735626,1465,98.8781662,
1464,196.0188904,1464,86.79164886,1464,124.7751923,1464,178.9886475,1464,98.86802673,
1463,195.9376526,1463,86.64369202,1463,124.6830139,1463,179.001709,1463,99.04938507,
1462,195.9933929,1462,86.34812927,1462,124.6664047,1462,178.8982086,1462,99.31195068,
1461,196.3568726,1461,86.25350189,1461,124.9628525,1461,178.6027527,1461,99.31723785,
1460,196.4508209,1460,86.22086334,1460,125.0390549,1460,178.056366,1460,99.23683167,
1459,196.3632202,1459,86.31954956,1459,124.9683838,1459,177.9151154,1459,98.93811035,
1458,196.1813049,1458,86.29767609,1458,124.7664337,1458,177.9025269,1458,98.71764374,
1457,195.7557068,1457,86.24692535,1457,124.3356705,1457,178.2604523,1457,98.72990417,
1456,195.665802,1456,86.12195587,1456,124.240097,1456,178.3245392,1456,98.89311218,
1455,195.733902,1455,85.84532928,1455,124.2393036,1455,178.2631378,1455,99.14448547,
1454,196.0537415,1454,85.74539185,1454,124.515831,1454,177.9907837,1454,99.15386963,
1453,196.2444916,1453,85.72419739,1453,124.6394882,1453,177.3932343,1453,99.13603973,
1452,196.2529907,1452,85.89105988,1452,124.586319,1452,177.2310638,1452,98.93039703,
1451,196.1057129,1451,85.94507599,1451,124.4531021,1451,177.2436218,1451,98.69793701,
1450,195.6196136,1450,85.89313507,1450,124.0554962,1450,177.6527557,1450,98.66385651,
1449,195.5305176,1449,85.77506256,1449,123.890007,1449,177.6891785,1449,98.78245544,
1448,195.4992218,1448,85.5030365,1448,123.8439789,1448,177.5917969,1448,99.09082031,
1447,195.7602844,1447,85.43243408,1447,124.1112595,1447,177.3409424,1447,99.09753418,
1446,195.9410858,1446,85.43216705,1446,124.2893906,1446,176.7748566,1446,99.02445984,
1445,195.9358368,1445,85.62479401,1445,124.242363,1445,176.7005463,1445,98.79751587,
1444,195.8204803,1444,85.6778717,1444,124.1371841,1444,176.7042694,1444,98.51535034,
1443,195.4109497,1443,85.6630249,1443,123.7626419,1443,177.0421448,1443,98.48871613,
1442,195.2324829,1442,85.59075928,1442,123.621048,1442,177.1455078,1442,98.56295776,
1441,195.1436462,1441,85.31674194,1441,123.5338669,1441,177.0715485,1441,98.75873566,
1440,195.2449646,1440,85.19893646,1440,123.7471085,1440,176.8378296,1440,98.69928741,
1439,195.4137115,1439,85.18923187,1439,123.9272156,1439,176.2587128,1439,98.64302063,
1438,195.3508301,1438,85.30455017,1438,123.8761063,1438,176.0291748,1438,98.43399811,
1437,195.1711273,1437,85.35762024,1437,123.7866516,1437,175.9480286,1437,98.07440948,
1436,194.7325897,1436,85.31124878,1436,123.3585358,1436,176.2010651,1436,97.9606781,
1435,194.4778442,1435,85.13539886,1435,123.0669022,1435,176.1767731,1435,97.96086884,
1434,194.3931274,1434,84.88292694,1434,122.9894791,1434,176.014328,1434,98.25767517,
1433,194.6025085,1433,84.74422455,1433,123.2084427,1433,175.7987518,1433,98.28774261,
1432,194.8061981,1432,84.69572449,1432,123.4270248,1432,175.2079773,1432,98.20228577,
1431,194.8262024,1431,84.82559967,1431,123.3426437,1431,174.9930878,1431,97.99960327,
1430,194.809906,1430,84.85548401,1430,123.276207,1430,174.9002533,1430,97.70367432,
1429,194.5028534,1429,84.81419373,1429,122.9571075,1429,175.1194,1429,97.74710846,
1428,194.2857208,1428,84.72225952,1428,122.7243195,1428,175.2472992,1428,97.80198669,
1427,194.1996613,1427,84.41697693,1427,122.6892853,1427,175.1610107,1427,98.04128265,
1426,194.3964996,1426,84.28237152,1426,122.8944321,1426,175.0680542,1426,98.10775757,
1425,194.6726379,1425,84.24651337,1425,123.1513519,1425,174.5400238,1425,98.15725708,
1424,194.7067261,1424,84.28869629,1424,123.1099701,1424,174.2463989,1424,98.0614624,
1423,194.598526,1423,84.28983307,1423,122.9916458,1423,174.0115967,1423,97.72188568,
1422,194.2279358,1422,84.1619339,1422,122.5485306,1422,174.0812378,1422,97.60881042,
1421,193.9483948,1421,83.95262146,1421,122.1616058,1421,174.1242523,1421,97.64043427,
1420,193.928009,1420,83.67073822,1420,122.1054306,1420,174.0216675,1420,98.05191803,
1419,194.1914368,1419,83.57221985,1419,122.406662,1419,174.0107117,1419,98.20374298,
1418,194.6186066,1418,83.53874969,1418,122.8117676,1418,173.6326752,1418,98.18814087,
1417,194.8917084,1417,83.65293884,1417,122.7753296,1417,173.4967957,1417,98.15046692,
1416,195.1201172,1416,83.74436188,1416,122.7787628,1416,173.4766998,1416,98.00775909,
1415,195.0553131,1415,83.71321106,1415,122.6430511,1415,173.7993774,1415,98.1660614,
1414,194.707077,1414,83.64922333,1414,122.4444885,1414,174.1030426,1414,98.25775146,
1413,194.4824982,1413,83.34505463,1413,122.3269501,1413,174.078598,1413,98.46231079,
1412,194.6204376,1412,83.12676239,1412,122.3747482,1412,174.0280151,1412,98.59745789,
1411,195.1443329,1411,83.07444,1411,122.6873627,1411,173.6616974,1411,98.74952698,
1410,195.2892914,1410,83.13297272,1410,122.7710953,1410,173.3761292,1410,98.73820496,
1409,195.3074799,1409,83.16174316,1409,122.6409531,1409,173.1351471,1409,98.29492188,
1408,195.1491699,1408,83.05300903,1408,122.2902451,1408,173.2550659,1408,98.09591675,
1407,195.0477905,1407,83.07723236,1407,122.1406784,1407,173.7765961,1407,98.24949646,
1406,195.2534485,1406,83.03477478,1406,122.3999481,1406,174.2363434,1406,98.80794525,
1405,195.4645996,1405,82.99143982,1405,122.719696,1405,174.501709,1405,98.99559784,
1404,195.9676361,1404,82.94396973,1404,123.0879822,1404,174.2420654,1404,98.8743515,
1403,196.2158356,1403,83.0512085,1403,123.1750641,1403,174.0920105,1403,98.77893066,
1402,196.1243286,1402,83.28181458,1402,123.2762833,1402,174.2514496,1402,98.55628967,
1401,195.480011,1401,83.21961212,1401,123.0136261,1401,174.4427643,1401,98.44858551,
1400,194.8286743,1400,83.06054688,1400,122.4852829,1400,174.6716614,1400,98.25881195,
1399,194.5493011,1399,82.70793915,1399,122.0917587,1399,174.3957214,1399,98.21792603,
1398,194.4208679,1398,82.27748871,1398,121.7732925,1398,173.9230804,1398,98.22890472,
1397,194.5986328,1397,81.97903442,1397,121.767128,1397,173.0584869,1397,98.13848877,
1396,194.7028809,1396,81.88039398,1396,121.7014465,1396,172.3643951,1396,97.98763275,
1395,194.9390869,1395,82.11776733,1395,121.7998123,1395,172.4253387,1395,97.64978027,
1394,195.20401,1394,82.30266571,1394,121.8852768,1394,173.0433044,1394,97.72228241,
1393,195.8525543,1393,82.66229248,1393,122.0957184,1393,174.2964935,1393,98.19937897,
1392,196.8881989,1392,82.97704315,1392,122.7241135,1392,175.2838287,1392,98.94530487,
1391,197.5755615,1391,83.17220306,1391,123.4061279,1391,176.0134277,1391,99.42881012,
1390,198.1531219,1390,83.44033813,1390,124.1057663,1390,176.2834473,1390,99.52243805,
1389,198.031723,1389,83.63163757,1389,124.2819214,1389,176.3220978,1389,99.46928406,
1388,197.58255,1388,83.92646027,1388,124.3690491,1388,176.6238403,1388,99.20409393,
1387,196.7628479,1387,83.9366684,1387,124.0850296,1387,176.7209778,1387,98.92494965,
1386,195.6568909,1386,83.64176178,1386,123.2132568,1386,176.5457001,1386,98.35055542,
1385,195.0109558,1385,83.15761566,1385,122.5279236,1385,175.7797394,1385,97.91332245,
1384,194.7872162,1384,82.69223022,1384,122.1514587,1384,175.0793304,1384,97.71165466,
1383,195.0236053,1383,82.51807404,1383,122.2954407,1383,174.4755096,1383,97.56871796,
1382,195.3189087,1382,82.56654358,1382,122.3974457,1382,174.1386108,1382,97.55866241,
1381,195.9498444,1381,82.87934875,1381,122.4743729,1381,174.2623596,1381,97.42976379,
1380,196.9449921,1380,83.16168213,1380,122.7117767,1380,174.8267822,1380,97.61605835,
1379,197.6627197,1379,83.49990845,1379,122.8847504,1379,175.9232941,1379,98.10985565,
1378,198.4250031,1378,83.73374939,1378,123.3896027,1378,176.7628784,1378,98.80770111,
1377,198.904007,1377,83.8474884,1377,123.9088898,1377,177.3493347,1377,99.4539566,
1376,199.5171356,1376,84.15721893,1376,124.7880478,1376,177.8529358,1376,99.78749084,
1375,199.7118988,1375,84.53497314,1375,125.2181168,1375,178.053299,1375,99.92649841,
1374,199.3593903,1374,84.86384583,1374,125.1435547,1374,178.2207642,1374,99.57048798,
1373,198.8967743,1373,84.9375,1373,125.0672913,1373,178.2648926,1373,99.08930969,
1372,198.2814026,1372,84.90339661,1372,124.4565811,1372,178.5063629,1372,98.74383545,
1371,197.6560974,1371,84.67486572,1371,124.128067,1371,178.2449188,1371,98.53308868,
1370,197.0877838,1370,84.31027985,1370,123.8222122,1370,177.7519531,1370,98.46186066,
1369,197.2548676,1369,84.24777222,1369,123.9957962,1369,177.3130188,1369,98.22484589,
1368,197.5317993,1368,84.34953308,1368,124.2478027,1368,176.9004669,1368,98.01748657,
1367,197.8513794,1367,84.83213043,1367,124.5977173,1367,177.1784973,1367,97.7759552,
1366,198.3267517,1366,85.32791138,1366,125.0734787,1366,177.9523163,1366,97.66499329,
1365,198.6146851,1365,85.74947357,1365,125.2956848,1365,179.2507935,1365,97.8042984,
1364,198.897522,1364,86.09721375,1364,125.7305984,1364,180.2395477,1364,98.0956955,
1363,198.9666901,1363,86.23853302,1363,126.2247543,1363,180.8893738,1363,98.46217346,
1362,198.9874725,1362,86.41456604,1362,126.7976532,1362,181.0959625,1362,98.32337952,
1361,198.4601746,1361,86.51963043,1361,126.9964218,1361,180.6786346,1361,97.93306732,
1360,197.5733337,1360,86.78618622,1360,126.9318314,1360,180.4945374,1360,97.22684479,
1359,196.7522583,1359,86.87239075,1359,126.7289124,1359,180.3975983,1359,96.405159,
1358,195.6155243,1358,86.8229599,1358,126.207222,1358,180.632309,1358,95.72640991,
1357,194.9336243,1357,86.78479004,1357,126.0058517,1357,180.7607727,1357,95.23145294,
1356,194.6798096,1356,86.58705139,1356,126.034256,1356,180.8251343,1356,95.04320526,
1355,194.703476,1355,86.48577118,1355,126.2305756,1355,180.6161804,1355,94.67967987,
1354,194.6520233,1354,86.35958099,1354,126.2309799,1354,179.8962402,1354,94.37064362,
1353,194.4546967,1353,86.39585876,1353,125.9740372,1353,179.4791565,1353,93.98298645,
1352,193.960495,1352,86.1866684,1352,125.5262375,1352,178.9827118,1352,93.44385529,
1351,193.0574951,1351,85.8317337,1351,124.6823196,1351,178.8066254,1351,93.19639587,
1350,192.7264404,1350,85.55670166,1350,124.2675629,1350,178.6721039,1350,93.20489502,
1349,192.7024841,1349,85.17351532,1349,124.1120834,1349,178.4618835,1349,93.53056335,
1348,193.2191315,1348,84.94902039,1348,124.2042923,1348,178.173645,1348,93.71565247,
1347,193.9687347,1347,84.81561279,1347,124.2981339,1347,177.5257263,1347,93.87922668,
1346,194.3431854,1346,84.83187866,1346,124.1447601,1346,177.1902008,1346,93.89175415,
1345,194.5472412,1345,84.75224304,1345,123.8968811,1345,176.9822998,1345,93.90494537,
1344,194.3748932,1344,84.54468536,1344,123.3877411,1344,177.1430359,1344,94.246315,
1343,194.425293,1343,84.36612701,1343,123.0856552,1343,177.353775,1343,94.6798172,
1342,194.6750336,1342,84.03247833,1342,122.9828796,1342,177.2542572,1342,95.39716339,
1341,195.3412476,1341,83.85084534,1341,123.1102676,1341,177.1057281,1341,95.78887939,
1340,196.1369171,1340,83.77876282,1340,123.3266373,1340,176.6374664,1340,96.1170578,
1339,196.6208801,1339,83.87680817,1339,123.3000641,1339,176.4768524,1339,96.35449982,
1338,196.9284821,1338,83.91869354,1338,123.2017288,1338,176.5092316,1338,96.41520691,
1337,196.9208069,1337,83.82219696,1337,122.8130798,1337,176.8237305,1337,96.72771454,
1336,196.9329529,1336,83.71346283,1336,122.5200424,1336,177.1506653,1336,97.09586334,
1335,197.101181,1335,83.44766998,1335,122.3831177,1335,177.1395264,1335,97.67528534,
1334,197.5359039,1334,83.26676178,1334,122.4562912,1334,177.0152283,1334,97.99542999,
1333,198.0611267,1333,83.1847229,1333,122.6244354,1333,176.5853882,1333,98.18267059,
1332,198.26828,1332,83.23207855,1332,122.501503,1332,176.2958984,1332,98.26724243,
1331,198.4079437,1331,83.30632019,1331,122.3432083,1331,176.2189026,1331,98.12718964,
1330,198.3070831,1330,83.22931671,1330,121.9377975,1330,176.4466095,1330,98.25518799,
1329,198.1903839,1329,83.09962463,1329,121.5149765,1329,176.6650696,1329,98.45227814,
1328,198.2268066,1328,82.85051727,1328,121.2683563,1328,176.556839,1328,98.90692139,
1327,198.5409851,1327,82.64537811,1327,121.2337494,1327,176.4145203,1327,99.14421082,
1326,198.9940338,1326,82.52984619,1326,121.3056793,1326,175.9050293,1326,99.24133301,
1325,199.1340942,1325,82.58246613,1325,121.1091156,1325,175.5049133,1325,99.30210876,
1324,199.2473907,1324,82.65769196,1324,120.8795776,1324,175.3156738,1324,99.15573883,
1323,199.2168732,1323,82.58824921,1323,120.4237671,1323,175.3911285,1323,99.23216248,
1322,199.1006317,1322,82.51417542,1322,119.9215393,1322,175.5829163,1322,99.42606354,
1321,199.2422638,1321,82.32034302,1321,119.6987762,1321,175.4106445,1321,99.89407349,
1320,199.5934296,1320,82.15312195,1320,119.6263885,1320,175.2118073,1320,100.2059784,
1319,200.1842499,1319,82.11373901,1319,119.7815552,1319,174.745636,1319,100.4165802,
1318,200.4780731,1318,82.23000336,1318,119.695282,1318,174.3972168,1318,100.5797958,
1317,200.7084198,1317,82.44986725,1317,119.574295,1317,174.335907,1317,100.4578094,
1316,200.905426,1316,82.54020691,1316,119.3523407,1316,174.5359344,1316,100.6014252,
1315,200.8771362,1315,82.65393066,1315,119.1293869,1315,174.9973907,1315,100.8609085,
1314,201.1812134,1314,82.6995163,1314,119.1157837,1314,175.175354,1314,101.3435516,
1313,201.6323853,1313,82.76236725,1313,119.3380966,1313,175.3760376,1313,101.7563705,
1312,202.289917,1312,82.97283936,1312,119.81987,1312,175.3486633,1312,101.9675751,
1311,202.6095428,1311,83.32789612,1311,120.04142,1311,175.3202515,1311,102.0970688,
1310,202.8095245,1310,83.76409149,1310,120.2009659,1310,175.5753326,1310,101.9219971,
1309,202.75383,1309,84.03136444,1309,120.1570663,1309,175.97435,1309,101.8669357,
1308,202.3942413,1308,84.20188141,1308,119.8982086,1308,176.5972443,1308,101.8937378,
1307,202.1764221,1307,84.27280426,1307,119.9264145,1307,176.742981,1307,102.0925369,
1306,202.0014801,1306,84.24416351,1306,119.9546204,1306,176.7344971,1306,102.163681,
1305,202.0087433,1305,84.30453491,1305,120.2315598,1305,176.3933868,1305,101.9355774,
1304,201.673584,1304,84.42498779,1304,120.2416077,1304,175.9324341,1304,101.6558304,
1303,201.1709747,1303,84.66395569,1303,120.077095,1303,175.7038879,1303,101.0885391,
1302,200.6545715,1302,84.70261383,1302,119.7871323,1302,175.6146698,1302,100.6163254,
1301,199.9661255,1301,84.68315125,1301,119.2954407,1301,175.8426971,1301,100.3335495,
1300,199.5447235,1300,84.55806732,1300,119.0732117,1300,175.6663208,1300,100.2119751,
1299,199.3205109,1299,84.34444427,1299,118.9768219,1299,175.4091797,1299,100.1919479,
1298,199.5591583,1298,84.28328705,1298,119.210968,1298,174.9671173,1298,99.96604156,
1297,199.4462585,1297,84.2971344,1297,119.2345505,1297,174.3480682,1297,99.71894836,
1296,199.3074341,1296,84.47032928,1296,119.1220398,1296,174.0544434,1296,99.31783295,
1295,199.1090546,1295,84.46607971,1295,118.9504852,1295,173.9665985,1295,99.01409149,
1294,198.5108948,1294,84.4135437,1294,118.5149536,1294,174.1772156,1294,98.92489624,
1293,198.2967682,1293,84.25797272,1293,118.4038544,1293,174.0785065,1293,99.0344696,
1292,198.3583069,1292,83.99817657,1292,118.4187546,1292,173.8842621,1292,99.22181702,
1291,198.6272888,1291,83.89655304,1291,118.706604,1291,173.531311,1291,99.18339539,
1290,198.8125763,1290,83.88525391,1290,118.8477402,1290,172.9704895,1290,99.10855103,
1289,198.8386841,1289,84.02264404,1289,118.8292999,1289,172.7797241,1289,98.83622742,
1288,198.8081512,1288,84.01324463,1288,118.7417984,1288,172.7519379,1288,98.64783478,
1287,198.5224457,1287,83.93572998,1287,118.3756485,1287,173.1175385,1287,98.64733887,
1286,198.4876709,1286,83.80738831,1286,118.3580627,1286,173.1204224,1286,98.81061554,
1285,198.5518494,1285,83.52563477,1285,118.4503937,1285,173.055954,1285,99.12174225,
1284,198.9938507,1284,83.39958191,1284,118.7854614,1284,172.8347168,1284,99.16799927,
1283,199.1618652,1283,83.35284424,1283,118.9849701,1283,172.3331604,1283,99.19837952,
1282,199.168808,1282,83.49488068,1282,119.0134048,1282,172.2051239,1282,99.05710602,
1281,199.2232513,1281,83.47660828,1281,118.9584732,1281,172.2117767,1281,98.87443542,
1280,198.9266815,1280,83.38993073,1280,118.5895538,1280,172.5987244,1280,98.9103241,
1279,198.7948914,1279,83.26779175,1279,118.5166016,1279,172.6772919,1279,99.08255768,
1278,198.86026,1278,82.96575928,1278,118.5394058,1278,172.6435242,1278,99.39373016,
1277,199.1946259,1277,82.82984161,1277,118.8018951,1277,172.5209656,1277,99.41949463,
1276,199.3740845,1276,82.78248596,1276,118.9790726,1276,172.0743713,1276,99.40222168,
1275,199.4135437,1275,82.90202332,1275,118.9645996,1275,171.9325409,1275,99.22939301,
1274,199.4110413,1274,82.90169525,1274,118.865181,1274,171.9115295,1274,99.00418854,
1273,199.0300293,1273,82.82901001,1273,118.4708939,1273,172.3187256,1273,99.02844238,
1272,198.8793793,1272,82.7441864,1272,118.3304749,1272,172.4794006,1272,99.16119385,
1271,198.8924561,1271,82.46283722,1271,118.2446136,1271,172.4281311,1271,99.46191406,
1270,199.1560822,1270,82.36319733,1270,118.4499283,1270,172.3280334,1270,99.49777985,
1269,199.4204407,1269,82.36630249,1269,118.6133499,1269,171.9007874,1269,99.48428345,
1268,199.4377289,1268,82.51138306,1268,118.542572,1268,171.7726288,1268,99.33789063,
1267,199.4055786,1267,82.56217957,1267,118.3906784,1267,171.7592773,1267,99.05568695,
1266,199.0895081,1266,82.52767181,1266,117.9827728,1266,172.1259613,1266,99.04336548,
1265,198.8704376,1265,82.45405579,1265,117.7421112,1265,172.2492828,1265,99.13369751,
1264,198.8727112,1264,82.2202301,1264,117.6558533,1264,172.2480621,1264,99.45001221,
1263,199.1617432,1263,82.13082123,1263,117.7803497,1263,172.1389008,1263,99.49313354,
1262,199.3623962,1262,82.13495636,1262,117.9047012,1262,171.6936035,1262,99.48222351,
1261,199.3929596,1261,82.29399109,1261,117.7879486,1261,171.537262,1261,99.3316803,
1260,199.4104309,1260,82.38920593,1260,117.6605911,1260,171.4979706,1260,99.07154846,
1259,199.1122437,1259,82.37003326,1259,117.2606583,1259,171.8352661,1259,99.04753876,
1258,198.8703918,1258,82.34450531,1258,116.988945,1258,172.0018311,1258,99.12818146,
1257,198.876709,1257,82.12897491,1257,116.9077988,1257,171.9592133,1257,99.42961884,
1256,199.0753479,1256,82.04009247,1256,117.0260696,1256,171.8319244,1256,99.49624634,
1255,199.3455963,1255,82.05214691,1255,117.1588898,1255,171.3684845,1255,99.45355225,
1254,199.3936768,1254,82.19116974,1254,117.0755386,1254,171.1205597,1254,99.34050751,
1253,199.3522644,1253,82.32221985,1253,116.9514313,1253,171.0452881,1253,99.0254364,
1252,199.0834808,1252,82.30491638,1252,116.5482483,1252,171.2735596,1252,98.99230957,
1251,198.8658447,1251,82.29278564,1251,116.2688828,1251,171.4537201,1251,99.05139923,
1250,198.8585052,1250,82.11687469,1250,116.1704178,1250,171.375824,1250,99.35700226,
1249,199.0688629,1249,82.01119232,1249,116.2210083,1249,171.2282715,1249,99.41680908,
1248,199.3375702,1248,81.99781799,1248,116.3822784,1248,170.7430267,1248,99.40930176,
1247,199.3916168,1247,82.13452148,1247,116.2995834,1247,170.4215698,1247,99.31949615,
1246,199.37117,1246,82.2552948,1246,116.1590805,1246,170.2837524,1246,98.98284912,
1245,199.0820465,1245,82.22799683,1245,115.8177872,1245,170.4200439,1245,98.91137695,
1244,198.7935791,1244,82.20330811,1244,115.480217,1244,170.549408,1244,98.94786835,
1243,198.7182617,1243,82.00884247,1243,115.3688278,1243,170.3972778,1243,99.22839355,
1242,198.8547058,1242,81.8653183,1242,115.3695679,1242,170.2094269,1242,99.32285309,
1241,199.1583862,1241,81.84192657,1241,115.5385742,1241,169.6740265,1241,99.29353333,
1240,199.1746979,1240,81.92324829,1240,115.4595642,1240,169.2294312,1240,99.20257568,
1239,199.0872803,1239,82.01683807,1239,115.3211212,1239,168.9897308,1239,98.86418915,
1238,198.8191833,1238,81.96540833,1238,114.9585724,1238,169.0242157,1238,98.77352142,
1237,198.4448242,1237,81.88887024,1237,114.6018066,1237,169.132019,1237,98.779953,
1236,198.3488922,1236,81.65700531,1236,114.4048462,1236,168.9398651,1236,99.04166412,
1235,198.3828125,1235,81.42227936,1235,114.3296509,1235,168.6746826,1235,99.14602661,
1234,198.607666,1234,81.31945038,1234,114.4724731,1234,168.1462708,1234,99.11292267,
1233,198.5793152,1233,81.31303406,1233,114.3277512,1233,167.6003876,1233,99.02910614,
1232,198.450943,1232,81.3640213,1232,114.1393433,1232,167.2895966,1232,98.66300201,
1231,198.1337433,1231,81.24323273,1231,113.765419,1231,167.1965332,1231,98.54035187,
1230,197.6628571,1230,81.12734985,1230,113.3121262,1230,167.2070007,1230,98.52176666,
1229,197.4953003,1229,80.84883881,1229,113.086525,1229,166.9450684,1229,98.72127533,
1228,197.4325867,1228,80.5670166,1228,112.9449005,1228,166.6612091,1228,98.79120636,
1227,197.6080017,1227,80.42838287,1227,113.035202,1227,166.1223602,1227,98.72366333,
1226,197.4805603,1226,80.37715149,1226,112.8822327,1226,165.5088959,1226,98.60523987,
1225,197.3264313,1225,80.42033386,1225,112.65271,1225,165.190094,1225,98.19743347,
1224,196.9788361,1224,80.30760956,1224,112.2747803,1224,165.0728912,1224,98.01733398,
1223,196.3761139,1223,80.21557617,1223,111.7910843,1223,165.1348419,1223,97.92420959,
1222,196.1384583,1222,79.98834229,1222,111.527298,1222,164.9450531,1222,98.04009247,
1221,196.0367584,1221,79.73143768,1221,111.4016876,1221,164.702179,1221,98.10340881,
1220,196.1548462,1220,79.622612,1220,111.5024109,1220,164.2223816,1220,97.98781586,
1219,196.0790863,1219,79.61228943,1219,111.403862,1219,163.6843262,1219,97.83403015,
1218,195.916214,1218,79.72776031,1218,111.2313538,1218,163.4783936,1218,97.4276123,
1217,195.6252747,1217,79.70245361,1217,110.9227676,1217,163.4280396,1217,97.19611359,
1216,195.1145477,1216,79.67685699,1216,110.4571075,1216,163.6384277,1216,97.09681702,
1215,194.935791,1215,79.58398438,1215,110.2564468,1215,163.5458069,1215,97.17589569,
1214,194.870224,1214,79.38500977,1214,110.1617813,1214,163.4220734,1214,97.24110413,
1213,195.0542145,1213,79.39489746,1213,110.3363266,1213,163.1276398,1213,97.1257782,
1212,195.0957336,1212,79.47564697,1212,110.3278503,1212,162.6851349,1212,97.01837158,
1211,195.0992889,1211,79.6888504,1211,110.2129669,1211,162.5723419,1211,96.68260956,
1210,194.9800262,1210,79.76443481,1210,110.0145569,1210,162.6749115,1210,96.48169708,
1209,194.6431122,1209,79.83230591,1209,109.6560822,1209,163.0059204,1209,96.44231415,
1208,194.5987244,1208,79.81414795,1208,109.5314865,1208,163.0993652,1208,96.58525848,
1207,194.6826172,1207,79.69351959,1207,109.5135574,1207,163.0861206,1207,96.77713776,
1206,195.0591736,1206,79.74015808,1206,109.7820511,1206,162.9457397,1206,96.78414154,
