891.60358	7952	
891.65198	7947	
891.70038	8002	
891.74878	7945	
891.79712	7956	
891.84552	7935	
891.89386	8021	
891.94226	7987	
891.99066	7941	
892.039	7958	
892.0874	7931	
892.13574	7954	
892.18414	7946	
892.23254	7979	
892.28088	7950	
892.32928	7960	
892.37762	7964	
892.42603	7947	
892.47437	7916	
892.52271	7982	
892.57111	7969	
892.61945	7974	
892.66785	7962	
892.71619	7926	
892.76459	7996	
892.81293	7962	
892.86127	7955	
892.90967	7956	
892.95801	7945	
893.00635	7926	
893.05475	7955	
893.10309	7907	
893.15143	7952	
893.19983	7944	
893.24817	7960	
893.29651	7933	
893.34485	7976	
893.39325	7984	
893.44159	7993	
893.48993	7916	
893.53827	7971	
893.58661	7944	
893.63501	7987	
893.68335	7963	
893.73169	7997	
893.78003	7899	
893.82837	7934	
893.87671	7965	
893.92505	7975	
893.97339	7943	
894.02173	7930	
894.07013	7957	
894.11847	7983	
894.16681	7946	
894.21515	7936	
894.26349	7957	
894.31183	7971	
894.36017	7963	
894.40851	7976	
894.45679	7947	
894.50513	7905	
894.55347	7933	
894.60181	7940	
894.65015	8008	
894.69849	7961	
894.74683	7942	
894.79517	7964	
894.84351	7945	
894.89178	7993	
894.94012	7982	
894.98846	7938	
895.0368	7934	
895.08514	7985	
895.13342	7947	
895.18176	7935	
895.2301	7918	
895.27844	7927	
895.32672	7957	
895.37506	7948	
895.4234	7955	
895.47168	7945	
895.52002	7987	
895.56836	8008	
895.61664	7948	
895.66498	7969	
895.71332	7924	
895.7616	7980	
895.80994	7927	
895.85822	7954	
895.90656	7928	
895.95483	7960	
896.00317	7961	
896.05145	8006	
896.09979	7931	
896.14813	7931	
896.19641	7990	
896.24469	7937	
896.29303	7983	
896.34131	7953	
896.38965	7910	
896.43793	7994	
896.48627	7921	
896.53455	7939	
896.58282	7951	
896.63116	7982	
896.67944	7955	
896.72772	7935	
896.77606	7986	
896.82434	8062	
896.87262	7897	
896.92096	7915	
896.96924	7957	
897.01752	7939	
897.0658	7959	
897.11414	7978	
897.16241	7972	
897.21069	7950	
897.25897	7927	
897.30725	7897	
897.35559	7967	
897.40387	7988	
897.45215	7943	
897.50043	7987	
897.54871	7945	
897.59698	7952	
897.64526	7927	
897.69354	7993	
897.74188	7903	
897.79016	7906	
897.83844	7967	
897.88672	7941	
897.935	7942	
897.98328	7973	
898.03156	7949	
898.07983	8040	
898.12811	8003	
898.17633	7946	
898.22461	7965	
898.27289	7994	
898.32117	7965	
